Year, Month, Day, Hour, Minute, DataSourceAndUncertaintyFlags, DryBulbTemperature, DewPointTemperature, RelativeHumidity, AtmosphericStationPressure, ExtraterrestrialHorizontalRadiation, ExtraterrestrialDirectNormalRadiation, HorizontalInfraredRadiationIntensity, GlobalHorizontalRadiation, DirectNormalRadiation, DiffuseHorizontalRadiation, GlobalHorizontalIlluminance, DirectNormalIlluminance, DiffuseHorizontalIlluminance, ZenithLuminance, WindDirection, WindSpeed, TotalSkyCover, OpaqueSkyCover, Visibility, CeilingHeight, PresentWeatherObservation, PresentWeatherCodes, PrecipitableWater, AerosolOpticalDepth, SnowDepth, DaysSinceLastSnowfall, Albedo, LiquidPrecipitationDepth, LiquidPrecipitationQuantity
1986, 1, 2, 13, 60, A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0, 20.6, 11.0, 54, 101000, 707, 1415, 363, 353, 246, 229, 38800, 22800, 27000, 5710, 240, 10.3, 7, 4, 20.0, 6000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 14, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 20.2, 10.9, 55, 101000, 695, 1415, 361, 322, 171, 238, 35300, 15700, 27900, 5900, 240, 9.6, 8, 4, 20.0, 6000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 15, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 19.7, 10.8, 56, 101000, 614, 1415, 361, 252, 115, 202, 27600, 10400, 23800, 4830, 240, 8.9, 8, 5, 20.0, 6000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 16, 60, A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0, 19.3, 10.6, 57, 100900, 468, 1415, 359, 158, 43, 144, 17600, 3800, 16400, 3780, 260, 8.2, 9, 5, 20.0, 9000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 17, 60, A7A7E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 18.0, 11.0, 64, 100900, 268, 1415, 353, 78, 19, 75, 8700, 1400, 8600, 1830, 300, 5.7, 8, 5, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 18, 60, B8C8E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 17.1, 11.7, 70, 101000, 47, 1415, 349, 10, 0, 10, 1100, 0, 1100, 320, 280, 5.1, 8, 5, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 19, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 16.3, 12.2, 77, 101000, 0, 1415, 346, 0, 0, 0, 0, 0, 0, 0, 280, 5.1, 7, 5, 15.0, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 20, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 12.0, 82, 101000, 0, 1415, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 6, 5, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 21, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 12.0, 82, 101000, 0, 1415, 337, 0, 0, 0, 0, 0, 0, 0, 220, 3.1, 5, 4, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 22, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 13.8, 11.0, 83, 101000, 0, 1415, 330, 0, 0, 0, 0, 0, 0, 0, 220, 2.6, 4, 4, 15.0, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
